confidence,num_rules,rule_generation_time,apriori_time,total_time
0.4,7,0.05003190040588379,1.5579981803894043,1.608030080795288
0.5,7,0.0404820442199707,1.5579981803894043,1.598480224609375
0.6,5,0.04293084144592285,1.5579981803894043,1.6009290218353271
0.7,3,0.041660308837890625,1.5579981803894043,1.599658489227295
0.8,3,0.04146218299865723,1.5579981803894043,1.5994603633880615
